cps_code,AIOE,dv_rating_beta,human_rating_beta,genaiexp_estz_total,genaiexp_estz_core,ai_applicability_score,augmentation,automation,total,total_fm,employment_count,pca
0735,1.424948045564752,0.5245901639344263,0.5425598991172762,0.4924304154998741,0.4092027320447496,0.3497337016289346,6.576370444841747,19.923629555158247,26.5,31.0,861140.0,2.9612958055064293
0750,1.0454407968759267,0.5828407660281357,0.5379899336046262,0.5375351578847162,0.5135196568786976,0.2234710057575466,11.848521168645787,36.15147883135421,48.0,58.0,1128200.0,2.7362333371369223
0800,1.4819550935402406,0.56,0.52,0.4999996941677892,0.43333307494541323,0.2032480949571617,2.692310955268743,8.307689044731257,11.0,13.5,1448290.0,2.539182158388327
0810,,,,,,,,,,,0.0,
0820,1.502988,0.52,0.64,0.4230769300000001,0.4230769300000001,0.2340858486198604,1.8340807174887892,0.16591928251121077,2.0,3.0,47170.0,2.675069755732658
0830,1.3452679999999997,0.5555555555555556,0.5555555555555556,0.6363636299999998,0.4090909099999999,0.1616323362699461,0.3482142857142856,1.6517857142857144,2.0,2.5,67370.0,2.589015217308752
0845,0.0,0.4615384615384615,0.5,0.0,0.0,0.2783547531305114,3.1309774444737024,6.869022555526298,10.0,11.0,340580.0,0.25090875967986964
0850,1.4007490000000002,0.5,0.6710526315789473,0.4761904800000001,0.35714287,0.3552253488700088,4.650628003652415,5.849371996347585,10.5,12.5,270480.0,3.0576143419735886
0860,1.3266519999999995,0.5714285714285714,0.5,0.4999999999999999,0.4999999999999999,0.1609551764612808,0.0,1.0,1.0,3.0,107820.0,2.4353751285790732
0900,0.8047217886697441,0.5157560497971744,0.5793384961660245,0.24814988769785984,0.21713115173562733,0.18905817562546723,1.9279836112543574,4.798831327897972,6.726814939152329,8.199496433067562,119150.0,1.3843645268035911
0910,1.385568454941009,0.5939165458882066,0.6517372126994271,0.4315019635031837,0.38591288835474036,0.2507303811085137,3.5042786518676867,10.686955970276426,14.191234622144112,17.470687923675623,318640.0,2.790453363510656
0930,1.36682,0.5806451612903225,0.6774193548387096,0.44000000000000006,0.18000001,0.3399250265932537,1.7830886850152907,0.7169113149847095,2.5,4.0,53530.0,2.740447877125698
0940,1.29371,0.625,0.625,0.5833333100000001,0.5833333100000001,0.3116015023266654,3.163070607553366,0.8369293924466337,4.0,4.0,73570.0,3.628761462314153
0960,1.3608710552953294,0.5832309582309583,0.5924447174447174,0.503756226065202,0.4542967289593581,0.2494183004918407,2.749611866429726,7.750388133570274,10.5,16.0,127450.0,2.895111544274776
1005,1.154269,0.6346153846153847,0.5,0.60000002,0.60000002,0.1692589723694258,2.9640799478841853,4.035920052115815,7.0,7.0,38480.0,2.884321935293161
1006,1.1981499999999996,0.6174242424242424,0.553475935828877,0.6510695199999996,0.5033422699999998,0.3154295398018763,7.297189323515158,9.702810676484841,17.0,22.5,497800.0,3.403660167582461
1007,1.2501460000000002,0.6521739130434783,0.5434782608695652,0.7500000000000001,0.7500000000000001,0.2219611271797774,2.783147821500272,4.216852178499728,7.0,8.0,179430.0,3.7921476084630967
1010,1.2715060000000002,0.95,0.6833333333333332,0.8529411600000002,0.6470588400000001,0.3100317881564861,3.940694887345405,6.059305112654595,10.0,10.5,109870.0,4.937129646535616
1021,0.0,0.8684210526315789,0.4473684210526315,0.0,0.0,0.2838686405582842,8.894598819348444,9.605401180651556,18.5,19.5,1654440.0,0.9226169850905486
1022,3.702186822172688,0.8771929824561403,0.6140350877192982,1.7577990118106115,1.754649094482199,0.3277339225342325,11.754010874913165,16.745989125086837,28.5,30.0,199800.0,9.478952305533149
1031,1.089463,0.9326923076923076,0.6346153846153847,0.67370069,0.64475054,0.3531275801205572,5.448641950895169,13.05135804910483,18.5,21.5,78860.0,4.567445943441744
1032,2.306127314185038,0.75,0.6333333333333333,1.2439665868709973,1.212096307030023,0.2940247387286297,7.886134438245818,14.613865561754181,22.5,25.5,111400.0,6.622725036054881
1050,0.3838317662328425,0.6151911917771388,0.644411681215607,0.6333456207459165,0.5300442315606997,0.33613255205253084,2.842769825076432,5.917613504700967,8.7603833297774,9.454738875850461,843660.0,3.348673428803508
1065,1.8577862534589271,0.9241040432537171,0.6198878652578923,0.8370579781252755,0.7982048966451954,0.3042366928196133,8.098523766171278,12.557076088848659,20.655599855019936,21.890358825661473,137950.0,5.247540793169026
1105,0.7895315000000003,0.7297297297297298,0.5135135135135136,0.5249999800000001,0.47499999000000015,0.2663084288736497,3.1545351832843527,5.845464816715648,9.0,12.0,318570.0,2.911784911576442
1106,0.5803305999999999,0.6352227393617021,0.5433011968085106,0.5944055899999999,0.5352563899999999,0.2572961979199385,5.9582726775290045,12.041727322470997,18.0,22.5,177010.0,2.9183547644932295
1108,1.9265170788237291,0.7357861863332167,0.5969636725035986,1.1493189950268672,1.1403258140794843,0.2994614544892288,20.386574871157556,46.113425128842444,66.5,76.5,439380.0,6.079195803974313
1200,1.516474,0.5,0.537037037037037,0.43333334,0.30000001,0.1581477988708334,3.7539898793304785,0.24601012066952122,4.0,5.0,28340.0,1.935210566387167
1210,1.4723190000000002,1.0,0.6904761904761905,0.8636363700000003,0.8181818100000002,0.3861702756791553,3.394805343986045,1.1051946560139554,4.5,5.0,2220.0,5.756248311106933
1220,1.4000199999999998,0.6290322580645161,0.6290322580645161,0.6874999999999999,0.6562499999999999,0.3074955646855726,4.826510428676794,3.6734895713232056,8.5,8.5,107760.0,3.9989090809481804
1230,1.3820481910096938,0.7247368421052631,0.7252631578947368,0.6417914498206242,0.6417914498206242,0.3150171176175566,7.95607855875599,11.04392144124401,19.0,20.0,29800.0,4.286089465715242
1240,0.7085010946777983,0.6981864847551533,0.5828431310161676,0.010136598658696146,0.006757732622554936,0.35674600427394054,5.520210826014361,14.313430501159093,19.833641327173456,24.765140697186055,238100.0,1.4648631526574158
1305,1.0471420000000002,0.4883720930232558,0.4302325581395348,0.3750000000000001,0.27083334,0.17491672042783613,2.078924217676556,3.9210757823234434,6.0,10.0,111140.0,1.4035311228790137
1306,1.034388,0.4210526315789473,0.3684210526315789,0.2105263199999999,0.2105263199999999,0.2184226276770571,3.125530546623794,0.8744694533762059,4.0,4.0,19580.0,0.8959898432396178
1310,0.2763367206467283,0.5119976637484608,0.4275989322402713,0.2750009777151965,0.23740891149233329,0.15750597195764068,0.11331979656899954,1.4837653711856686,1.5970851677546682,2.5970851677546682,65870.0,0.8238562783845549
1320,1.338738,0.5714285714285714,0.5178571428571428,0.3611111,0.27777779,0.1955306356404219,0.42758620689655175,1.0724137931034483,1.5,1.5,68440.0,1.9208495425178516
1330,0.9409636000000002,0.4259259259259259,0.3333333333333333,0.35714287,0.35714287,0.1527920619424727,1.670886075949367,0.3291139240506329,2.0,2.0,1680.0,1.104191180192896
1340,0.9874239,0.5897435897435898,0.5384615384615384,0.58333331,0.58333331,0.3083283093146549,3.549803813300538,1.4501961866994622,5.0,10.0,21860.0,3.248581073531563
1350,1.341336,0.4615384615384615,0.3461538461538461,0.3461538599999999,0.3461538599999999,0.1962682530955937,0.0,0.0,0.0,1.0,20330.0,1.4760089974768071
1360,1.2824220443852,0.4821428571428571,0.4545454545454545,0.3357486169679788,0.264964076728752,0.2053823863919811,4.317896389324961,1.1821036106750393,5.5,11.0,355410.0,1.5671951944581997
1400,1.1418120000000005,0.7272727272727273,0.3181818181818182,0.3611111000000001,0.33333334,0.3219327084988922,3.3878457843775243,2.6121542156224757,6.0,8.0,75710.0,2.28546641368199
1410,0.9734641477098291,0.5816375510342785,0.4200651014305202,0.4736037007551374,0.27106946320128733,0.1645819560656341,3.20292772271457,2.9583745798355663,6.161302302550136,6.493562763060163,282730.0,1.6624175655391524
1420,1.3422362696469263,0.5555555555555556,0.5,0.5173465308841678,0.4816674845918145,0.2082842689802057,0.2933333333333334,0.7066666666666667,1.0,3.0,37950.0,2.576311051658132
1430,1.1276606781823764,0.5512384600470235,0.52300687218936,0.4374592585506257,0.40707595132522123,0.2569302888980635,4.0585745562471205,4.444009457677099,8.50258401392422,14.378230017405276,373450.0,2.415845381531123
1440,0.5472170153017855,0.4210526315789473,0.4035087719298245,0.2166665572758333,0.2166665572758333,0.205678879643531,0.7598684210526316,2.2401315789473686,3.0,3.0,8440.0,0.7456752058186447
1450,1.037278,0.48780487804878053,0.3170731707317073,0.42857143000000003,0.42857143000000003,0.1867535245938849,0.0,0.0,0.0,1.0,22770.0,1.6132380055570428
1460,1.004709,0.5312935096519228,0.5007630338957288,0.37366301,0.31368133,0.2647498802182459,2.592955728034188,3.407044271965812,6.0,12.0,286760.0,2.0154537170874103
1500,1.3469500000000003,0.4814814814814814,0.5,0.22222222,0.11111111,0.23302259792043623,,,,,6770.0,1.2834454045395016
1510,1.3030090000000003,0.55,0.475,0.42500001000000004,0.42500001000000004,0.2094834120659253,1.0287769784172662,1.9712230215827338,3.0,3.0,14740.0,2.230004403746838
1520,1.2477789999999995,0.5277777777777778,0.4305555555555555,0.2173912999999999,0.1956521699999999,0.2003085701939542,,,,,18970.0,1.227534014732454
1530,0.7874486634717175,0.5226496200276688,0.4461732967325073,0.4231874414826644,0.3194171741324532,0.2207281233578103,14.989959089343795,11.010040910656203,26.0,39.5,150750.0,1.738363512549155
1541,0.9233919134996048,0.54,0.52,0.3214283658419812,0.3035712371840916,0.2264068657018587,2.169154403149997,1.8308455968500028,4.0,5.5,109550.0,1.7889634818122662
1545,0.8641137337766439,0.5248806919864785,0.47348396541438953,0.32444789021346077,0.2936871179736687,0.22791967041808328,1.6243424695459578,2.875657530454042,4.5,8.0,75930.0,1.6324290190801052
1551,0.3512158601107543,0.40566037735849053,0.330188679245283,0.449603992936156,0.4162999960497149,0.2086599698002532,6.041137608348024,5.458862391651976,11.5,16.0,92710.0,1.2973906266723834
1555,0.38167462291321924,0.41121701280152423,0.34624690419790904,0.3132314477409326,0.22502974849723603,0.20605017504848852,1.339236230362497,2.5786120374346084,3.9178482677971056,7.143272182429469,288960.0,0.7288589623695514
1560,0.0852323707504679,0.5,0.5106382978723404,0.2499999142065339,0.2166665956456616,0.2219576064079001,0.0,1.0,1.0,1.0,56720.0,1.0403588339664975
1600,0.7320402779605264,0.43080094158558835,0.590139948902642,0.42010822348086124,0.3608478568779905,0.23467757183908255,1.828326190640648,0.7018771586416481,2.5302033492822966,4.248205741626794,33440.0,1.965452142238521
1610,0.8454988615608747,0.4885823214838122,0.4419561163070289,0.41643805474798407,0.33227862244122813,0.2356356884241712,7.162187750045422,7.851142018497852,15.013329768543274,19.04105874264762,130910.0,1.7569109384564803
1640,-0.00036224980136214893,0.4197811094169522,0.4489726627694726,0.1968590774517593,0.15159820031356408,0.13878596316484562,0.5420042643923241,0.9579957356076758,1.5,2.5,35240.0,0.20954658450611827
1650,1.2906091763233185,0.5172336604740038,0.5674652600618266,0.46444834852288974,0.2912443081080114,0.20236015356201673,3.25556367043018,0.14196851841102145,3.397532188841202,4.897532188841201,167760.0,2.133279753766929
1660,,,,0.0,0.0,,,,,,7320.0,
1700,1.3476434917030569,0.7287117903930131,0.6217521834061135,0.6202431683580786,0.3987978522008734,0.2459824506643848,1.0282415912787095,1.380492033175439,2.4087336244541486,2.8746724890829696,22900.0,3.303423679098232
1710,1.373917,0.5652173913043478,0.6086956521739131,0.46296296,0.37037036,0.3214338446559301,2.3308863465482217,2.6691136534517783,5.0,9.0,8780.0,2.9222138277054994
1720,0.5494816595872462,0.38934679308085635,0.410664126333863,0.3487776681043896,0.3109720805852807,0.2555073649222377,3.044973926375029,0.5005054359311513,3.5454793623061804,3.6819174492247218,91580.0,1.297572431364494
1745,1.014113,0.5217162952137376,0.7103039146935072,0.52633995,0.43602893,0.1736195194091218,3.5570569606034717,4.442943039396528,8.0,10.0,84930.0,2.6112155727211066
1750,0.6993863387530995,0.47342071082772463,0.4886123902861417,0.4093378075522493,0.20594071023733607,0.17510425434432939,0.9169168212716233,0.8870151659759856,1.803931987247609,2.803931987247609,28230.0,1.2859437867984957
1760,1.140157,0.4565217391304347,0.4456521739130434,0.37499999999999994,0.3333333399999999,0.1699525234715482,0.15720524017467244,1.8427947598253276,2.0,2.0,22580.0,1.5189047209067035
1800,1.4037639999999998,0.5526315789473684,0.6173245614035088,0.5692307899999999,0.5249999799999999,0.3277389094051159,4.361179148252396,2.6388208517476035,7.0,8.0,15880.0,3.4413903302860596
1815,1.42653,0.625,0.84375,0.5624999999999999,0.5624999999999999,0.131145421970983,0.9554003949955976,6.044599605004402,7.0,8.0,7720.0,3.4058243570091506
1821,1.4555810415493056,0.3703703703703703,0.5092592592592592,0.3534272695548536,0.2983872322048898,0.2113936548970953,10.902588523013453,2.0974114769865464,13.0,17.5,72190.0,1.6597063116343798
1822,1.4533248077216865,0.3918918918918919,0.5810810810810811,0.3528794370821773,0.2979247149366559,0.2227325440563945,1.314427957828973,2.685572042171027,4.0,4.0,63830.0,1.884982903164644
1825,0.07816341560509553,0.4562891770296228,0.29886386614093613,0.03009554251592357,0.024522292993630575,0.20294387097801853,4.007396804343898,0.24339937400005102,4.250796178343949,6.278662420382165,18840.0,-0.3089821745669286
1830,1.4111249999999995,0.5384615384615385,0.6153846153846154,0.4230769299999999,0.4230769299999999,0.2862931919168603,4.618635630585133,3.381364369414867,8.0,8.0,2950.0,2.8090176686625674
1840,1.2275160000000005,0.4772727272727273,0.5795454545454546,0.5400000200000001,0.5400000200000001,0.3298075491547521,0.801191209693982,4.698808790306018,5.5,5.5,43040.0,3.1370419015261923
1860,1.2357081845034967,0.5029939609252221,0.6122847539312629,0.4025328736472709,0.3628684125627815,0.3283248537177064,2.0947476499987108,2.0219880732943896,4.1167357232931,6.672041073680418,55510.0,2.6612008299813117
1900,0.09557760052397196,0.38356150098441616,0.30964060466513166,0.3240674079841771,0.2889718191231119,0.11578165018091942,0.3715028722424791,2.3797234767414035,2.751226348983882,4.751226348983883,28540.0,0.3058359297239309
1910,0.3012355,0.4166666666666666,0.2666666666666666,0.3611111,0.27777779,0.091298716107831,0.615595238095238,2.3844047619047624,3.0,3.0,76190.0,0.3185094016338227
1920,0.0628057,0.3928571428571428,0.3928571428571428,0.25,0.21875,0.1568241823280997,1.6936101615758616,1.8063898384241384,3.5,4.5,55640.0,0.35998806516234344
1935,0.028362464824066524,0.4458801234822494,0.40648682142567,0.32910083954362596,0.27252854357778294,0.15353822097396816,0.0830335970079422,1.4113655883281067,1.494399185336049,2.2966395112016293,52040.0,0.7051633535442182
1940,0.1696742999999999,0.18506493506493502,0.284090909090909,0.1134085199999999,0.0382205509999999,0.1573063054065258,0.27777777777777773,0.2222222222222222,0.49999999999999994,1.5,5990.0,-0.7995624452524379
1950,1.20199250780042,0.6666666666666667,0.6212121212121212,0.5205872943275813,0.3253670726743826,0.2180985267289972,4.224705892069445,6.775294107930555,11.0,11.0,32940.0,2.708007358262562
1970,0.13156444412396548,0.45826946044252903,0.3913236938283488,0.29894941964669025,0.1909578281972103,0.14335506066645692,1.616825923895488,1.394820102513107,3.011646026408595,4.555359632576068,121930.0,0.4895921211306169
1980,0.7493189599887415,0.3456277103661079,0.36885178765026144,0.26334587769827356,0.25199721955466586,0.14331278820619714,0.1909244433324994,1.710720540405304,1.9016449837378033,2.0,159880.0,0.5436664601401802
2001,,,,,,,,,,,0.0,
2002,0.9739287000000002,0.2894736842105263,0.3245614035087719,0.4117647100000001,0.27941176,0.3250921100448616,6.103316054245288,5.396683945754712,11.5,11.5,342350.0,1.4061335295195088
2003,1.3674339999999998,0.1111111111111111,0.2777777777777778,0.1874999999999999,0.1562499999999999,0.2307794681928613,3.719445110301796,2.280554889698204,6.0,7.0,65870.0,0.16503273089177217
2004,,,,,,,,,,,0.0,
2005,0.5025014,0.3548387096774194,0.4677419354838709,0.20588236,0.20588236,0.2322941019139237,0.7093596059113301,1.29064039408867,2.0,3.0,88930.0,0.7908614819296858
2006,,,,0.0,0.0,,,,,,33340.0,
2011,0.7761707,0.2428571428571428,0.3,0.3043478099999999,0.1739130499999999,0.333667807079663,0.34782608695652173,0.1521739130434783,0.5,2.5,382960.0,0.8232342746085588
2012,0.9339648,0.34375,0.421875,0.20588236,0.17647059,0.1887338676680111,1.7532467532467533,0.2467532467532467,2.0,4.0,185940.0,0.6383227681269017
2013,1.1192160000000002,0.2708333333333333,0.3541666666666666,0.07692307999999999,0.07692307999999999,0.1456733222083868,1.457142857142857,0.5428571428571429,2.0,6.0,125910.0,-0.13680855524008612
2014,,,,0.0,0.0,,,,,,64940.0,
2015,0.5272448000000001,0.39473684210526316,0.44736842105263147,0.16666667,0.16666667,0.2884751437161059,,,,,86820.0,0.8897480960441193
2016,0.4652255,0.39285714285714285,0.375,0.25,0.15000001,0.2576125497878564,1.6785714285714286,0.8214285714285714,2.5,2.5,424220.0,0.7146105610521595
2025,0.3758817319431205,0.42958749614185665,0.4262933393355224,0.20853220043297924,0.1467352515907225,0.24711285114325718,1.4792626681660273,2.5207373318339727,4.0,5.776334604385129,236270.0,0.7351332812080682
2040,1.282559,0.3333333333333333,0.23809523809523797,0.0714285749999999,0.0714285749999999,0.2947585253587626,6.374127792310088,3.625872207689912,10.0,12.0,58080.0,0.3238489878230091
2050,1.2109219999999998,0.4393939393939394,0.4545454545454546,0.3157894599999999,0.2631578999999999,0.2246331379710618,3.119047474328422,2.3809525256715776,5.5,6.0,21460.0,1.4888172182528705
2060,,,,0.0,0.0,,,,,,12170.0,
2100,1.3287829999999998,0.425,0.475,0.38636362999999996,0.3181818099999999,0.1802546459451798,3.3511673913319173,3.648832608668082,7.0,8.5,747750.0,1.624365066890354
2105,1.4629730000000003,0.5172413793103449,0.4482758620689656,0.52631581,0.31578946,0.0738564995251544,1.2595238095238093,2.7404761904761905,4.0,4.0,13220.0,1.6545573995548195
2110,1.446431361385142,0.4570834172203207,0.300561372552644,0.30776601494664785,0.20471540504127236,0.1028729776085613,1.2302462975778259,1.9279981155488097,3.158244413126636,3.6732434064827864,49670.0,0.7363316059914843
2145,1.292055,0.525,0.45,0.5,0.41666666,0.0571226791211703,1.0604948303398807,1.939505169660119,3.0,3.5,367220.0,1.6951553041690361
2170,1.279954,0.5714285714285714,0.5535714285714285,0.47058824,0.32352942,0.0674106197208489,0.24285714285714285,2.757142857142857,3.0,6.0,48170.0,1.7913062589778033
2180,,,,0.0,0.0,,,,,,47380.0,
2205,1.0422644137285895,0.4777398851251354,0.45193290481814086,0.2880872384066347,0.22755300301148035,0.31319002865605583,8.936899432802425,6.044130863313999,14.981030296116426,17.33246280210557,1396290.0,1.6855928567578116
2300,0.09888925039410895,0.22841868507404905,0.30731673728745174,0.07166509906629251,0.07166509906629251,0.18401588222407117,3.7752833297445094,3.1224717686486705,6.89775509839318,10.306734704820462,559490.0,-0.6111838917173453
2310,1.0065929869573151,0.32221695836899544,0.32011308510009184,0.12687439754625512,0.12687439754625512,0.1992732533968623,7.322642150732513,7.731586896351142,15.054229047083654,16.734303804958873,2027880.0,0.22142780660315994
2320,1.1187441016703628,0.3333333333333333,0.3405655292077437,0.22971093420122518,0.2154725485734798,0.1930815085333967,7.21218061658056,8.432846104122252,15.645026720702809,15.645026720702809,1176990.0,0.6618909389146684
2330,0.8109636472977955,0.3146476788273447,0.29353429994435953,0.16482592431155188,0.1585778384925996,0.1987251796773261,6.413622396728189,5.683227078184296,12.096849474912485,12.88942455321501,325660.0,0.1995968735326577
2350,1.32533,0.5428571428571428,0.3714285714285714,0.21565291000000003,0.20823312999999996,0.3082847404073092,5.904058980716496,5.095941019283504,11.0,11.0,174660.0,1.5757506787265578
2360,0.22216938701910446,0.36259678041595617,0.20919251992875398,0.07608916425490754,0.044169241105678755,0.2501959753743907,4.163391342000195,4.809866967646536,8.97325830964673,10.131011079528975,951090.0,-0.31999995230325345
2400,0.389625974845679,0.3938434048083171,0.40086215195052094,0.2761918387962963,0.24516144819135796,0.2540303915999444,1.7058551353372864,1.8822621486133306,3.5881172839506172,6.249382716049383,32400.0,0.9587682189188731
2435,1.4828420134936142,0.5350877192982456,0.5,0.5979591600968255,0.5979591600968255,0.2710956183291507,5.563147773593844,9.436852226406156,15.0,20.0,131830.0,3.1910028323792146
2440,0.037965,0.5673076923076923,0.5288461538461539,0.35714287,0.17142858,0.3242488955338949,1.0092877435908574,1.9907122564091426,3.0,5.0,73770.0,1.64958862468401
2545,1.1113559999999998,0.5303030303030303,0.3636363636363636,0.3499999899999999,0.2750000099999999,0.2654258860984003,2.2586151657791325,1.7413848342208675,4.0,5.5,155010.0,1.661175268243983
2555,1.279465455396801,0.48206492243679616,0.5255585455203292,0.2903138839095013,0.2798633399361756,0.3179888841023735,11.941291431710317,14.014658095674243,25.95594952738456,28.909547284157206,335750.0,2.065647293325153
2600,0.6599872229714019,0.48520312036495117,0.41762020059488963,0.2160556545240389,0.13726599074055032,0.2216989527483402,2.384900854833423,2.5567406238924546,4.941641478725877,6.043013252731923,93390.0,0.8406595154384549
2631,0.8670390000000002,0.4655172413793103,0.4137931034482758,0.35294119,0.2647059,0.2158505271191708,0.7117346938775511,0.288265306122449,1.0,5.0,30250.0,1.3498862022086875
2632,0.5801538999999999,0.390625,0.375,0.12499999999999992,0.0999999999999999,0.294959007118677,0.9789530716012337,2.0210469283987664,3.0,4.0,20910.0,0.5746470123252256
2633,-0.2718452,0.1999999999999999,0.2666666666666666,0.0625,0.0625,0.1975489037844537,0.0,0.0,0.0,1.5,40160.0,-0.8846407707072933
2634,0.7156958,0.5,0.4107142857142857,0.15625,0.15625,0.230593141837381,3.861516980248575,3.138483019751425,7.0,9.0,214260.0,0.8416982878224446
2635,1.1216799999999998,0.5,0.3620689655172414,0.3333333399999999,0.3000000099999999,0.2102882695516924,1.319554589896795,0.6804454101032047,2.0,5.0,69580.0,1.4276747491627355
2636,-1.001413,0.3048780487804878,0.2682926829268293,0.0799999979999999,0.0399999989999999,0.1707947752790313,0.5,0.0,0.5,1.5,192480.0,-1.0936676899111595
2640,-0.0519323,0.3913043478260869,0.358695652173913,0.08808248268387725,0.05872165336093521,0.24623246543030516,1.6107971792836124,3.3892028207163873,5.0,5.5,20530.0,-0.03680340372878326
2700,0.1590935,0.1875,0.15625,0.052631579,0.0,0.1546571110257359,1.788000349294322,5.211999650705678,7.0,7.0,38800.0,-1.2522750311675106
2710,0.938756515228338,0.4695853791598472,0.4369885433715221,0.24273958327946824,0.1681062190472631,0.1745558677791689,4.233857399779728,15.266142600220274,19.5,27.5,145270.0,0.903258647545487
2721,-1.8143360000000004,0.0,0.0,0.0,0.0,0.22170351945623556,0.0,1.0,1.0,1.0,14370.0,-2.5809344360342665
2722,0.1168668,0.3,0.1444444444444444,0.19642857,0.10714286,0.1750943600357052,4.377548232535617,1.622451767464383,6.0,11.0,250940.0,-0.5480113631762078
2723,-0.0325617,0.3125,0.16666666666666663,0.03125,0.0,0.0870710452495893,1.0,0.0,1.0,1.0,15080.0,-1.3560057795800466
2740,-2.3693270736589276,0.08965172137710165,0.07730184147317849,0.025906440369895915,0.025906440369895915,0.11232360833373925,0.39958708539865595,0.42427200187115993,0.8238590872698158,1.823859087269816,12490.0,-2.778668967989258
2751,0.8829634098620788,0.7105263157894737,0.2807017543859649,0.2166665006500963,0.1999998436770144,0.1391251498652828,7.828862472224465,0.6711375277755349,8.5,18.5,12330.0,0.9000749214663868
2752,-0.0040057970946737,0.4081632653061224,0.1326530612244897,0.11666658538400881,0.0166666559120006,0.0984610246862126,3.6372151455674233,2.362784854432576,6.0,6.0,38350.0,-1.0123753695728865
2755,,0.5263157894736842,0.3684210526315789,0.0,0.0,0.2657707151641143,,,,,8170.0,
2770,,,,0.0,0.0,,,,,,15040.0,
2805,0.8493547000000004,0.65,0.5375,0.37500000000000006,0.25,0.4139907094962592,0.6757839721254356,2.8242160278745643,3.5,4.0,23880.0,2.6617668259707212
2810,2.3462406824149777,0.65,0.6333333333333333,1.1647041385131287,1.1647041385131287,0.3891097042254527,3.1371666297403067,12.862833370259693,16.0,18.0,41550.0,6.562035043843321
2825,1.2849270000000002,0.5909090909090909,0.7878787878787878,0.6944444200000001,0.6111111000000001,0.3652853004130527,5.183590167868619,6.316409832131382,11.5,11.5,280590.0,4.336936589948167
2830,1.128221,0.6470588235294118,0.6470588235294118,0.64285713,0.42857143,0.3674755296093486,3.9976513204557937,3.502348679544207,7.5,9.5,95480.0,3.6475049010339116
2840,1.184001,0.7,0.6333333333333333,0.6333333299999999,0.6333333299999999,0.382811010090049,3.2625249361477726,3.7374750638522274,7.0,9.0,55530.0,4.182557451073882
2850,0.9879274,0.8771367521367521,0.7742165242165242,0.74687499,0.61562502,0.4543481790911306,5.751386025935239,9.74861397406476,15.5,19.0,47800.0,5.142293218164587
2861,1.111319,0.88,0.8400000000000001,0.8235294200000001,0.41176471000000003,0.4921989654086071,3.4577425922011864,2.542257407798814,6.0,9.5,53360.0,5.2015102426078315
2862,0.8352460000000003,0.9583333333333331,0.5208333333333333,0.5000000000000001,0.35714286999999995,0.2105564711836758,0.15721229162482414,1.8427877083751758,1.9999999999999998,2.0,12630.0,2.896418778106176
2865,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.5,23590.0,
2905,0.07585651881777178,0.4271737851603822,0.26338840613208725,0.17069004378082908,0.05346673889627424,0.1748081619895762,0.9215011157367504,2.3464194293165077,3.267920545053258,6.449141157278572,114340.0,-0.23528847931513952
2910,-0.1680973,0.3854166666666666,0.21875,0.05172414,0.0,0.280099132751599,1.4878703324271012,2.512129667572899,4.0,6.5,51230.0,-0.4395844420512447
2920,0.3284670293698424,0.4802820023187615,0.33900236422742047,0.05662319211215303,0.023533057789197297,0.17873901196625208,1.8111487720434643,4.353892488271614,6.165041260315078,7.2475618904726185,53320.0,-0.12206120179912444
2970,,,,0.0,0.0,,,,,,13020.0,
3000,-0.1911756999999999,0.4545454545454546,0.3181818181818182,0.0909090939999999,0.0909090939999999,0.11713762711900179,1.0,1.0,2.0,3.0,37630.0,-0.45398325503741044
3010,-0.16947765378016516,0.24184434742680555,0.21695454909878065,0.08885018759205389,0.08885018759205389,0.053006073273998894,0.7128571296612753,1.2437342391856565,1.9565913688469319,4.826365475387727,130630.0,-1.2876455758760503
3030,1.342809,0.5487804878048781,0.4634146341463415,0.2857143,0.17857143,0.2227183613882257,5.1475286757700465,1.8524713242299533,7.0,8.0,76570.0,1.5392277203707014
3040,0.5040194,0.3,0.05,0.0,0.0,0.0663425571139364,2.0,0.0,2.0,3.0,41890.0,-1.527984175033513
3050,0.6058705000000001,0.4285714285714285,0.3999999999999999,0.21428572,0.16666667,0.2826752009636128,3.535420548293285,2.964579451706715,6.5,7.5,328870.0,0.9504356164001605
3065,0.0,0.4411764705882353,0.3529411764705882,0.0,0.0,0.0766430563615361,,,,,33680.0,-0.812816874780261
3070,0.7066819414421167,0.4888888888888889,0.5111111111111112,0.20829538440535844,0.1943710199267974,0.1415794642149896,3.99924938433094,4.000750615669061,8.0,11.5,26290.0,0.8693268316362857
3090,0.7807094251962191,0.4183605589911906,0.33964677096591,0.21648959239603902,0.19127042912289732,0.12840171222237565,4.582561509867943,1.7076030307125711,6.2901645405805136,8.17621094472176,667100.0,0.37748081258843436
3100,0.1650057623944925,0.3756854132575431,0.2794056641690351,0.04863565444579176,0.04538440343468618,0.0916389765695732,0.9658546213274686,0.03414537867253144,1.0,1.7068093385214007,51400.0,-0.7900791821743898
3110,0.1059147,0.2708333333333333,0.1101190476190476,0.072916672,0.072916672,0.0510917663480985,4.237957610789981,1.2620423892100192,5.5,5.5,155540.0,-1.4058700293523567
3120,0.6279185000000002,0.2857142857142857,0.2857142857142857,0.090909094,0.090909094,0.1440694525880412,,,,,9520.0,-0.40401228294514524
3140,0.6329063,0.4545454545454546,0.4545454545454546,0.09090909400000001,0.09090909400000001,0.1555884202523419,0.0,0.0,0.0,1.0,14730.0,0.3005750627999707
